job_level,person_level,Employee_type,marital_status_maried_Y_N,gender,age,Education_level,GPA,year_graduated,job_duration_in_current_job_level,job_duration_in_current_person_level,job_duration_in_current_branch,number_of_dependences,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual_leave,sick_leaves,Last_achievement_percentage,Achievement_ab100%d_3quartal,Best_Performance
JG04,PG04,RM_type_A,Y,2,1976,level_4,3.0,2001,3.0,1.9,1.2,2,17,10,8,5,2,0,5.8,0,0
JG04,PG04,RM_type_A,Y,2,1966,level_4,0.3,2001,2.9,2.8,9.1,3,28,16,10,0,2,0,9.0,10,0
JG04,PG04,RM_type_A,Y,2,1979,level_4,3.0,2003,2.9,2.1,1.2,2,14,12,8,0,6,0,10.7,30,1
JG04,PG04,RM_type_C,Y,1,1980,level_4,3.3,2003,2.9,1.9,2.8,1,15,7,6,0,1,0,5.9,0,0
JG05,PG06,RM_type_A,Y,1,1966,level_1,0.0,1986,2.9,2.8,7.1,2,31,13,9,0,0,0,6.4,0,1
JG04,PG04,RM_type_A,Y,1,1983,level_4,3.5,2010,2.9,2.2,1.6,2,8,5,3,2,2,0,1.2,10,0
JG04,PG04,RM_type_A,Y,1,1979,level_4,3.4,2002,2.9,2.1,7.1,3,16,10,8,7,5,0,7.9,0,0
JG04,PG04,RM_type_A,Y,1,1969,level_4,3.0,2007,2.9,2.8,0.0,2,26,10,6,5,2,6,6.7,0,0
JG04,PG04,RM_type_C,Y,1,1974,level_4,3.1,1999,2.9,1.9,1.2,0,17,8,9,0,0,1,9.3,30,0
JG05,PG06,RM_type_A,Y,1,1964,level_4,2.9,2002,2.8,2.8,7.1,2,31,8,7,0,3,0,5.6,0,1
JG04,PG04,RM_type_A,Y,2,1983,level_4,3.4,2006,2.8,1.9,7.1,3,13,9,8,0,5,0,8.4,10,0
JG05,PG06,RM_type_A,Y,1,1968,level_4,3.0,2003,2.8,20.0,7.1,2,31,10,8,0,0,0,3.8,0,0
JG04,PG04,RM_type_A,Y,1,1972,level_4,3.6,1996,2.8,20.0,7.1,2,22,11,8,0,6,0,5.0,0,0
JG05,PG06,RM_type_A,Y,2,1966,level_1,0.0,1985,2.8,2.8,6.5,3,32,9,7,3,5,0,8.3,10,1
JG04,PG04,RM_type_A,Y,1,1979,level_4,3.1,2003,2.8,1.6,2.3,3,14,9,7,2,0,0,11.2,30,0
JG04,PG04,RM_type_A,Y,2,1975,level_4,2.9,1999,2.8,1.4,7.1,0,17,10,7,2,3,1,4.6,0,1
JG04,PG04,RM_type_A,Y,1,1981,level_3,3.3,2003,2.8,2.1,7.1,2,15,5,8,11,3,3,9.2,10,1
JG04,PG04,RM_type_A,Y,2,1981,level_4,2.8,2004,2.8,1.7,1.2,3,13,12,5,11,2,8,7.3,0,0
JG05,PG07,RM_type_A,Y,2,1967,level_4,3.0,2009,2.8,2.8,2.8,1,30,7,7,0,2,3,5.3,0,1
JG04,PG04,RM_type_C,Y,1,1981,level_4,3.3,2004,2.8,2.1,1.9,3,13,7,5,0,0,6,8.4,0,1
JG04,PG03,RM_type_A,Y,2,1980,level_4,3.3,2005,2.8,1.2,1.2,3,14,11,6,0,6,0,10.9,30,0
JG04,PG03,RM_type_A,Y,2,1982,level_3,3.2,2003,2.8,2.6,6.5,0,14,13,7,0,0,0,6.3,0,1
JG05,PG05,RM_type_A,Y,1,1979,level_4,3.0,2003,2.8,2.8,6.5,3,15,11,7,0,7,0,3.9,10,0
JG05,PG05,RM_type_A,Y,2,1978,level_4,3.4,2000,2.8,2.8,1.2,2,16,9,9,0,3,0,10.6,30,0
JG05,PG05,RM_type_A,Y,2,1982,level_4,3.2,2004,2.8,2.8,7.1,1,13,12,7,0,0,0,11.7,20,0
JG05,PG05,RM_type_A,Y,2,1979,level_4,3.1,2003,2.8,2.8,7.1,2,15,6,8,0,5,0,8.7,10,0
JG05,PG05,RM_type_A,Y,2,1979,level_4,3.1,2001,2.8,2.8,7.1,1,16,9,10,0,4,0,11.4,30,0
JG05,PG05,RM_type_A,Y,1,1982,level_4,0.3,2004,2.8,2.8,7.1,2,13,6,8,0,4,0,9.1,10,0
JG05,PG06,RM_type_A,Y,2,1974,level_1,1.1,1993,2.8,2.3,1.2,1,24,7,6,0,0,0,10.1,30,1
JG05,PG06,RM_type_A,Y,2,1965,level_1,0.0,1985,2.8,1.4,6.5,2,27,10,7,0,4,0,5.3,0,0
JG05,PG06,RM_type_A,Y,2,1966,level_1,0.0,1987,2.8,1.9,1.2,2,26,8,6,0,3,0,8.7,20,0
JG05,PG06,RM_type_A,Y,2,1964,level_1,0.0,1982,2.8,1.2,7.1,1,36,10,6,0,0,0,11.6,30,0
JG05,PG06,RM_type_A,Y,2,1967,level_1,0.0,1986,2.8,2.3,7.1,3,31,7,7,0,0,0,8.4,0,0
JG04,PG04,RM_type_A,Y,1,1965,level_1,0.0,1985,2.8,2.8,1.2,2,28,9,8,0,3,0,7.7,0,1
JG05,PG06,RM_type_A,Y,2,1969,level_1,0.0,1989,2.8,2.3,1.2,3,27,7,7,0,2,0,6.8,0,1
JG05,PG06,RM_type_A,Y,2,1967,level_1,0.0,1989,2.8,0.0,1.6,2,27,7,4,0,5,0,6.6,0,0
JG05,PG06,RM_type_A,Y,1,1969,level_1,0.0,1987,2.8,2.8,7.1,4,30,9,5,0,10,0,7.6,0,0
JG05,PG06,RM_type_A,N,2,1976,level_1,0.0,1994,2.8,2.1,1.8,0,20,9,5,0,3,0,7.7,0,0
JG05,PG06,RM_type_A,Y,2,1968,level_1,0.0,1988,2.8,2.4,1.6,3,29,7,6,0,6,0,7.7,0,0
JG04,PG04,RM_type_A,Y,2,1974,level_1,0.0,1993,2.8,2.4,7.1,2,23,12,7,0,0,0,5.9,0,0
JG05,PG06,RM_type_A,Y,2,1978,level_1,1.2,1995,2.8,2.3,7.1,1,23,9,6,0,2,0,5.4,0,0
JG05,PG06,RM_type_A,Y,2,1973,level_1,0.0,1992,2.8,2.3,7.1,2,23,10,6,0,5,0,8.9,10,0
JG05,PG06,RM_type_A,Y,2,1963,level_1,1.7,1984,2.8,2.8,1.8,3,31,7,6,0,6,0,6.9,0,1
JG05,PG06,RM_type_A,Y,2,1964,level_1,0.0,1984,2.8,2.8,8.7,3,31,10,6,0,0,0,5.2,0,0
JG04,PG04,RM_type_B,Y,2,1971,level_3,0.0,1993,2.8,2.3,7.1,3,23,17,9,0,0,0,4.8,0,0
JG04,PG04,RM_type_A,Y,2,1982,level_3,0.3,2003,2.8,1.6,1.4,0,15,7,6,0,4,0,5.4,0,0
JG04,PG04,RM_type_A,Y,1,1982,level_3,0.3,2003,2.8,10.0,1.0,1,14,9,8,0,0,0,9.0,20,0
JG05,PG06,RM_type_A,Y,2,1972,level_3,2.7,1996,2.8,2.3,1.2,1,22,9,6,0,3,0,11.6,30,0
JG04,PG04,RM_type_A,Y,2,1982,level_3,0.0,2002,2.8,1.7,5.7,2,15,10,8,0,1,0,9.4,20,0
JG04,PG04,RM_type_A,Y,2,1984,level_3,3.1,2005,2.8,2.1,7.1,2,8,5,4,0,3,0,10.1,10,0
JG04,PG04,RM_type_A,Y,2,1983,level_3,2.9,2001,2.8,1.2,7.1,2,13,10,6,0,1,0,6.6,0,0
JG04,PG04,RM_type_C,Y,1,1981,level_3,0.0,2002,2.8,1.6,1.2,3,17,9,6,0,7,0,5.2,0,0
JG05,PG06,RM_type_A,Y,1,1966,level_3,0.0,1990,2.8,2.4,1.2,3,28,8,7,0,6,0,9.2,10,0
JG04,PG04,RM_type_B,Y,2,1980,level_5,3.1,2009,2.8,2.1,1.5,2,14,5,7,0,2,0,8.0,10,0
JG04,PG04,RM_type_A,Y,2,1981,level_4,3.1,2003,2.8,1.4,7.1,2,15,10,9,0,0,0,4.6,0,1
JG04,PG04,RM_type_A,Y,2,1982,level_4,3.3,2005,2.8,1.9,1.2,2,13,10,6,0,0,0,5.1,0,1
JG04,PG04,RM_type_A,Y,2,1980,level_4,3.1,2004,2.8,2.1,7.1,2,14,7,7,0,2,0,10.1,30,0
JG05,PG08,RM_type_A,Y,2,1976,level_4,2.9,2000,2.8,2.8,1.4,3,19,12,8,0,0,0,4.4,0,1
JG04,PG04,RM_type_A,Y,2,1977,level_4,0.3,2002,2.8,2.1,7.1,1,16,10,8,0,4,0,5.4,0,0
JG04,PG04,RM_type_A,Y,2,1980,level_4,3.6,2003,2.8,2.1,7.1,2,15,10,8,0,3,0,4.5,0,0
JG04,PG04,RM_type_A,Y,2,1973,level_4,3.1,1998,2.8,1.9,1.3,2,19,13,10,0,0,0,4.7,0,1
JG04,PG04,RM_type_A,Y,2,1979,level_4,3.2,2002,2.8,10.0,1.2,3,16,10,7,0,9,0,4.0,0,0
JG05,PG06,RM_type_A,Y,2,1969,level_4,3.4,2011,2.8,1.9,1.6,3,28,11,9,0,0,0,6.2,0,0
JG05,PG06,RM_type_A,Y,1,1964,level_4,3.2,2014,2.8,20.0,1.5,2,30,12,7,0,8,0,4.4,0,0
JG04,PG04,RM_type_A,Y,2,1982,level_4,0.3,2002,2.8,1.9,1.4,2,13,8,9,0,5,0,4.4,0,0
JG04,PG04,RM_type_A,Y,2,1970,level_4,3.0,1995,2.8,2.3,1.4,2,23,12,9,0,4,0,5.0,0,1
JG04,PG04,RM_type_A,Y,2,1980,level_4,3.5,2002,2.8,1.4,1.2,0,15,8,7,0,0,0,9.7,30,0
JG04,PG04,RM_type_A,Y,2,1980,level_4,2.8,2005,2.8,1.6,0.0,3,13,16,7,0,1,0,6.4,0,0
JG04,PG04,RM_type_A,Y,2,1981,level_4,2.9,2005,2.8,1.9,1.2,1,13,11,7,0,5,0,5.5,0,0
JG05,PG06,RM_type_A,Y,1,1968,level_4,0.0,2005,2.8,2.8,5.0,2,30,9,7,0,2,0,4.9,0,0
JG05,PG06,RM_type_A,Y,2,1980,level_4,3.4,2003,2.8,2.3,1.6,0,15,11,6,0,2,0,6.7,0,0
JG04,PG04,RM_type_A,Y,2,1978,level_4,0.0,2001,2.8,20.0,1.6,1,16,10,10,0,5,0,1.1,30,1
JG05,PG06,RM_type_A,Y,2,1965,level_4,0.3,1990,2.8,2.4,1.1,2,29,10,6,0,0,0,11.3,30,1
JG04,PG04,RM_type_A,Y,2,1977,level_4,0.0,2002,2.8,1.9,1.2,3,16,8,7,0,1,0,8.1,0,1
JG05,PG06,RM_type_A,Y,2,1966,level_4,2.4,2002,2.8,2.8,1.2,3,29,10,7,0,3,0,8.8,30,0
JG05,PG06,RM_type_A,Y,2,1966,level_4,0.0,2013,2.8,10.0,5.0,2,29,9,5,0,0,0,7.9,0,0
JG04,PG04,RM_type_C,Y,1,1980,level_4,3.5,2003,2.8,2.1,1.9,1,16,7,8,0,4,0,11.5,20,0
JG04,PG04,RM_type_A,Y,2,1980,level_4,0.3,2002,2.8,2.1,1.1,2,16,10,8,0,8,0,7.1,0,0
JG04,PG04,RM_type_A,Y,2,1970,level_4,2.8,1996,2.8,2.1,1.6,3,22,9,6,0,10,0,7.8,0,0
JG05,PG06,RM_type_A,Y,2,1966,level_4,3.0,2008,2.8,2.1,7.1,2,26,11,6,0,8,0,7.2,0,0
JG04,PG04,RM_type_C,Y,2,1981,level_4,3.2,2003,2.8,2.1,1.2,2,13,8,6,0,1,0,10.2,30,0
JG04,PG04,RM_type_A,Y,1,1979,level_4,3.5,2002,2.8,20.0,7.1,2,15,11,12,0,7,0,7.6,0,0
JG05,PG06,RM_type_A,Y,2,1964,level_4,3.0,2003,2.8,2.2,1.2,2,31,14,6,0,0,0,4.3,0,0
JG04,PG04,RM_type_A,Y,2,1981,level_4,3.0,2005,2.8,1.4,7.1,2,14,13,8,0,3,0,4.0,0,0
JG05,PG06,RM_type_A,Y,2,1968,level_4,2.6,1993,2.8,2.2,0.0,1,24,9,6,0,2,0,10.1,30,0
JG04,PG04,RM_type_A,Y,2,1981,level_4,0.3,2003,2.8,2.1,1.2,2,14,6,4,0,0,0,7.9,0,0
JG05,PG06,RM_type_A,Y,2,1968,level_4,0.0,2003,2.8,2.3,7.1,2,26,9,4,0,0,0,7.6,0,0
JG05,PG06,RM_type_A,Y,2,1969,level_4,0.0,2004,2.8,2.2,1.1,3,23,10,6,0,1,0,11.1,30,1
JG05,PG06,RM_type_A,Y,2,1967,level_4,3.1,2004,2.8,2.8,4.1,2,30,10,6,0,2,0,5.8,0,0
JG04,PG04,RM_type_A,Y,2,1977,level_4,0.0,2001,2.8,1.2,7.1,2,16,10,9,0,4,0,10.2,30,0
JG05,PG06,RM_type_A,Y,2,1964,level_4,0.0,1989,2.8,20.0,1.8,3,26,9,5,0,5,0,7.9,0,0
JG05,PG06,RM_type_A,Y,1,1964,level_4,2.3,1987,2.8,2.8,7.1,3,30,9,7,0,8,0,7.3,0,0
JG04,PG04,RM_type_B,Y,2,1969,level_4,0.0,2002,2.8,20.0,7.1,3,22,13,10,0,9,0,5.2,0,1
JG05,PG06,RM_type_A,Y,2,1968,level_4,2.7,1993,2.8,1.9,0.0,2,22,15,6,0,3,0,7.1,0,0
JG04,PG04,RM_type_B,Y,2,1975,level_4,3.3,1999,2.8,2.1,7.1,2,17,8,11,0,0,0,9.1,10,0
JG04,PG04,RM_type_A,Y,2,1981,level_4,0.3,2003,2.8,2.1,7.1,3,15,10,8,0,2,0,8.6,10,0
JG05,PG06,RM_type_A,Y,2,1967,level_4,2.8,2005,2.8,2.5,1.2,2,30,8,6,0,3,0,3.5,0,0
JG04,PG04,RM_type_A,Y,1,1970,level_4,0.3,2007,2.8,2.8,1.2,3,24,16,11,0,8,0,8.8,10,1
JG05,PG06,RM_type_A,Y,2,1964,level_4,3.2,2005,2.8,2.8,1.6,2,31,9,9,0,3,0,6.8,0,0
JG05,PG06,RM_type_A,Y,2,1978,level_4,3.2,2009,2.8,2.3,10.0,1,18,7,8,0,6,0,7.4,10,0
JG05,PG06,RM_type_A,Y,2,1976,level_4,0.0,2001,2.8,2.3,7.1,2,17,7,6,0,0,0,8.3,0,0
JG04,PG04,RM_type_A,Y,2,1977,level_4,0.0,2001,2.8,1.2,7.1,1,16,10,9,0,4,0,10.0,10,0
JG05,PG06,RM_type_A,Y,2,1968,level_4,3.1,2008,2.8,2.5,1.2,1,29,12,7,0,3,0,7.4,0,1
JG04,PG04,RM_type_A,Y,2,1982,level_4,3.2,2006,2.8,2.1,7.1,1,13,7,7,0,3,0,5.5,0,0
JG04,PG04,RM_type_A,Y,2,1980,level_4,2.8,2003,2.8,2.1,1.2,2,15,9,6,0,6,0,9.7,30,0
JG04,PG04,RM_type_A,Y,1,1977,level_4,3.3,2000,2.8,2.1,1.2,3,16,6,7,0,4,0,8.0,0,1
JG05,PG06,RM_type_A,Y,1,1965,level_4,0.0,1991,2.8,2.3,1.6,2,29,7,5,0,0,0,5.2,0,0
JG05,PG06,RM_type_A,Y,2,1968,level_4,2.8,2005,2.8,2.3,7.1,5,30,9,7,0,3,0,4.7,0,0
JG05,PG06,RM_type_A,Y,1,1968,level_4,3.3,2008,2.8,2.4,4.1,3,29,12,7,0,8,0,9.6,10,1
JG05,PG06,RM_type_A,Y,2,1973,level_4,3.2,1998,2.8,2.3,1.2,3,20,12,9,0,4,0,6.8,0,0
JG05,PG06,RM_type_A,Y,2,1981,level_4,3.0,2003,2.8,2.3,1.2,1,14,9,7,0,7,0,12.0,30,0
JG04,PG04,RM_type_A,Y,2,1978,level_4,2.6,2002,2.8,2.1,1.2,3,14,8,5,0,3,0,7.5,0,0
JG04,PG04,RM_type_C,N,1,1973,level_4,0.3,1996,2.8,2.1,7.1,0,19,8,7,0,0,0,9.1,20,0
JG05,PG06,RM_type_A,Y,2,1981,level_4,3.1,2004,2.8,2.1,1.2,1,19,11,8,0,0,0,7.9,0,0
JG05,PG06,RM_type_A,Y,2,1970,level_4,3.0,2004,2.8,2.1,1.2,2,25,10,7,0,3,0,6.8,0,1
JG05,PG06,RM_type_A,Y,2,1970,level_4,2.9,1997,2.8,10.0,1.6,2,22,10,9,0,0,0,8.7,10,0
JG04,PG04,RM_type_C,Y,1,1974,level_4,0.0,1997,2.8,20.0,1.6,2,21,8,7,0,11,0,7.0,0,0
JG04,PG04,RM_type_C,Y,1,1976,level_4,3.5,2012,2.8,20.0,1.7,0,21,10,9,0,7,0,5.0,0,0
JG04,PG04,RM_type_A,Y,2,1982,level_4,0.0,2008,2.8,2.1,1.9,0,18,10,7,0,0,0,10.5,10,0
JG04,PG04,RM_type_A,Y,1,1981,level_4,3.4,2004,2.8,2.1,7.1,2,14,10,6,0,0,0,6.9,0,0
JG04,PG04,RM_type_A,Y,2,1977,level_4,0.0,2001,2.8,10.0,1.8,1,17,10,5,0,3,0,8.2,10,0
JG04,PG04,RM_type_A,Y,1,1972,level_4,2.8,1996,2.8,2.8,2.3,3,26,10,6,0,0,0,6.7,0,0
JG04,PG04,RM_type_A,Y,2,1980,level_4,3.2,2003,2.8,1.4,7.1,2,15,7,5,0,0,0,5.9,0,0
JG04,PG04,RM_type_A,Y,1,1976,level_4,3.4,1998,2.8,1.6,7.1,3,17,7,8,0,5,0,7.2,0,0
JG04,PG04,RM_type_A,Y,2,1981,level_4,3.5,2003,2.8,2.1,6.5,3,15,7,8,0,3,0,11.5,30,0
JG05,PG06,RM_type_A,Y,2,1978,level_4,0.0,2001,2.8,1.9,7.1,2,17,13,5,0,1,0,4.9,0,0
JG04,PG04,RM_type_A,N,2,1978,level_4,3.8,2001,2.8,2.1,10.0,0,15,8,10,0,3,0,8.1,0,0
JG04,PG04,RM_type_A,Y,2,1980,level_4,3.2,2002,2.8,2.1,1.6,3,13,8,6,0,0,0,5.2,0,0
JG04,PG04,RM_type_A,Y,1,1978,level_4,3.2,2001,2.8,1.6,7.1,3,16,9,6,0,5,0,7.8,0,0
JG05,PG06,RM_type_A,Y,2,1964,level_4,0.0,2011,2.8,2.8,7.1,2,31,11,8,0,0,0,7.8,0,0
JG04,PG04,RM_type_A,Y,2,1978,level_4,2.9,2002,2.8,1.4,4.1,2,15,8,6,0,3,0,8.2,10,0
JG05,PG06,RM_type_A,Y,2,1968,level_4,3.0,2010,2.8,2.3,7.1,3,26,10,7,0,5,0,6.5,0,0
JG04,PG04,RM_type_A,Y,1,1980,level_4,0.3,2014,2.8,2.1,1.2,3,18,5,9,0,3,0,9.3,30,0
JG04,PG04,RM_type_A,Y,2,1979,level_4,0.0,2003,2.8,2.1,7.1,1,15,8,9,0,3,0,9.2,20,0
JG04,PG04,RM_type_A,Y,1,1981,level_4,3.2,2003,2.8,1.6,7.1,2,15,10,10,0,3,0,6.5,0,0
JG04,PG04,RM_type_A,Y,1,1975,level_4,3.2,2012,2.8,2.4,1.2,3,22,10,8,0,3,0,5.6,0,0
JG05,PG06,RM_type_A,Y,2,1970,level_4,2.9,1995,2.8,10.0,7.1,2,22,13,7,0,5,0,8.1,0,0
JG04,PG04,RM_type_A,Y,2,1980,level_4,3.2,2003,2.8,2.1,7.1,2,14,6,8,0,1,0,10.3,30,0
JG04,PG04,RM_type_A,Y,1,1975,level_4,3.2,1999,2.8,1.7,1.2,3,17,6,9,0,5,0,7.0,0,0
JG04,PG04,RM_type_A,Y,2,1978,level_4,2.9,2001,2.8,1.2,5.7,1,16,9,7,0,0,0,5.1,0,0
JG05,PG06,RM_type_A,N,2,1970,level_4,2.7,2000,2.8,2.3,7.1,0,28,12,5,0,3,0,6.7,0,1
JG05,PG06,RM_type_A,Y,2,1969,level_4,3.0,2006,2.8,2.2,5.7,3,27,9,5,0,2,0,7.9,0,0
JG05,PG06,RM_type_A,Y,2,1968,level_4,3.2,2006,2.8,2.4,1.1,1,29,11,7,0,2,0,5.3,0,0
JG05,PG06,RM_type_A,Y,2,1974,level_4,0.0,2005,2.8,2.2,1.1,3,23,7,4,0,3,0,10.1,30,0
JG05,PG07,RM_type_A,Y,1,1967,level_4,3.2,2005,2.8,2.8,1.6,2,31,8,5,0,1,0,6.5,0,0
JG05,PG06,RM_type_A,Y,2,1972,level_4,0.0,2005,2.8,2.8,5.0,2,29,9,5,0,2,0,4.5,10,0
JG04,PG04,RM_type_A,Y,1,1977,level_4,3.6,2000,2.8,1.9,1.6,2,17,7,6,0,4,0,5.9,0,0
JG05,PG06,RM_type_A,Y,1,1979,level_4,0.3,2002,2.8,2.3,1.1,3,16,7,9,0,3,0,5.9,0,0
JG04,PG04,RM_type_B,Y,1,1974,level_4,0.0,2005,2.8,2.4,7.1,1,22,8,8,0,8,0,11.3,30,0
JG05,PG06,RM_type_A,Y,2,1975,level_4,0.3,2000,2.8,2.3,1.6,2,18,7,10,0,7,0,5.7,0,0
JG05,PG06,RM_type_A,Y,1,1965,level_4,0.3,2005,2.8,2.8,1.6,2,31,10,6,0,2,0,7.1,0,0
JG04,PG04,RM_type_A,Y,2,1978,level_4,0.0,2002,2.8,2.5,8.2,2,16,8,7,0,0,0,7.5,0,0
JG04,PG04,RM_type_A,Y,2,1980,level_4,0.0,2003,2.8,1.2,1.6,3,15,5,7,0,3,0,8.7,10,1
JG04,PG04,RM_type_A,Y,2,1980,level_4,2.9,1998,2.8,1.2,1.6,2,13,8,7,0,6,0,9.2,10,0
JG04,PG04,RM_type_A,Y,2,1980,level_4,3.1,2004,2.8,1.2,1.6,1,14,9,6,0,0,0,8.0,0,0
JG04,PG04,RM_type_A,Y,2,1982,level_4,3.1,2005,2.8,1.7,1.8,1,14,7,5,0,2,0,8.3,0,0
JG05,PG06,RM_type_A,Y,1,1967,level_4,3.2,2005,2.8,20.0,1.2,3,31,8,6,0,0,0,7.8,0,0
JG04,PG04,RM_type_B,Y,2,1969,level_4,3.0,1992,2.8,2.5,1.4,2,22,9,8,0,3,0,5.4,0,1
JG04,PG04,RM_type_A,Y,2,1980,level_4,3.0,2003,2.8,2.1,7.1,2,15,9,6,0,6,0,9.8,30,0
JG05,PG06,RM_type_A,Y,2,1967,level_4,3.2,2003,2.8,2.4,1.6,1,27,9,6,0,0,0,5.7,0,0
JG05,PG06,RM_type_A,Y,2,1971,level_4,3.1,1995,2.8,2.3,1.6,3,23,5,7,0,4,0,9.4,10,0
JG04,PG04,RM_type_B,Y,2,1981,level_4,0.3,2006,2.8,2.1,7.1,2,8,5,5,0,4,0,4.4,0,0
JG04,PG04,RM_type_B,Y,2,1980,level_4,3.5,2002,2.8,20.0,1.2,1,16,9,7,0,2,0,7.6,0,0
JG04,PG04,RM_type_A,Y,1,1979,level_4,3.5,2002,2.8,2.1,6.5,2,16,8,7,0,3,0,8.5,0,0
JG04,PG04,RM_type_A,Y,1,1981,level_4,3.3,2003,2.8,2.1,2.0,2,13,7,5,0,0,0,10.2,30,0
JG05,PG06,RM_type_A,Y,1,1971,level_4,3.1,1994,2.8,2.3,1.9,2,23,11,8,0,3,0,8.4,0,0
JG04,PG04,RM_type_A,Y,2,1978,level_4,3.0,2003,2.8,2.1,7.1,1,15,10,7,0,2,0,10.8,30,0
JG04,PG04,RM_type_A,Y,1,1982,level_4,0.3,2004,2.8,1.6,7.1,2,13,9,7,0,4,0,7.0,0,0
JG04,PG04,RM_type_B,Y,1,1978,level_4,0.0,2000,2.8,1.9,1.2,0,17,9,8,0,4,0,8.6,10,0
JG05,PG06,RM_type_A,Y,2,1974,level_4,0.0,1999,2.8,2.3,7.1,2,22,11,8,0,12,0,9.5,10,0
JG05,PG06,RM_type_A,Y,2,1966,level_4,2.9,2007,2.8,2.1,1.4,4,29,17,5,0,4,0,4.7,0,0
JG04,PG04,RM_type_A,Y,2,1980,level_4,3.7,2003,2.8,2.1,1.9,0,14,7,5,0,1,0,9.9,30,0
JG05,PG06,RM_type_A,Y,2,1976,level_4,0.3,2002,2.8,2.3,1.2,2,18,11,7,0,3,0,8.9,10,0
JG04,PG04,RM_type_A,Y,2,1978,level_4,3.4,2001,2.8,2.1,1.9,0,16,9,5,0,4,0,1.1,10,0
JG04,PG04,RM_type_A,Y,1,1979,level_4,3.5,2002,2.8,2.1,6.5,2,15,8,7,0,5,0,8.1,0,0
JG05,PG06,RM_type_A,Y,1,1969,level_4,2.9,2003,2.8,1.4,7.1,1,24,9,8,0,2,0,6.8,0,0
JG05,PG06,RM_type_A,Y,2,1971,level_4,2.7,1996,2.8,1.4,7.1,3,22,6,8,0,6,0,7.9,0,1
JG05,PG06,RM_type_A,Y,2,1965,level_4,3.1,2004,2.8,1.9,7.1,3,27,10,5,0,3,0,6.5,0,0
JG05,PG07,RM_type_A,Y,2,1965,level_4,3.3,2002,2.8,2.8,1.2,2,31,7,6,0,0,0,8.2,10,0
JG04,PG04,RM_type_A,Y,1,1980,level_4,3.3,2003,2.8,2.1,7.1,2,15,9,8,0,3,0,6.7,0,0
JG04,PG04,RM_type_A,Y,2,1978,level_4,0.0,2001,2.8,2.1,7.1,2,17,8,5,0,4,0,12.2,30,0
JG04,PG04,RM_type_A,Y,2,1977,level_4,2.8,2005,2.8,2.1,1.2,2,19,8,6,0,2,0,12.3,30,0
JG05,PG06,RM_type_A,Y,2,1973,level_4,3.0,2004,2.8,2.3,7.1,2,24,9,7,0,3,0,5.6,0,1
JG04,PG04,RM_type_A,Y,2,1984,level_4,3.4,2006,2.8,2.1,10.0,2,8,5,3,0,3,0,8.1,0,1
JG05,PG06,RM_type_A,Y,1,1969,level_4,2.8,2004,2.8,2.8,7.1,3,31,12,9,0,0,0,8.1,0,0
JG04,PG04,RM_type_A,Y,2,1977,level_4,3.1,2002,2.8,2.1,7.1,1,16,8,7,0,3,0,5.6,0,0
JG05,PG06,RM_type_A,Y,1,1967,level_4,0.0,2003,2.8,2.8,4.1,3,30,14,9,0,2,0,6.5,0,0
JG04,PG04,RM_type_A,Y,2,1980,level_4,2.9,2003,2.8,1.4,7.1,1,14,8,5,0,0,0,4.2,0,0
JG04,PG04,RM_type_A,Y,2,1978,level_4,0.0,2002,2.8,1.9,1.2,4,16,6,9,0,3,0,6.2,0,0
JG05,PG06,RM_type_A,Y,2,1965,level_1,0.7,1985,2.8,2.8,7.1,3,30,9,8,2,3,0,4.7,0,0
JG05,PG06,RM_type_A,Y,1,1971,level_1,0.0,1990,2.8,2.1,1.1,3,28,7,9,4,0,0,4.8,0,0
JG05,PG06,RM_type_A,Y,1,1969,level_1,0.0,1988,2.8,2.3,2.1,2,29,8,6,2,8,0,6.0,0,0
JG05,PG06,RM_type_A,Y,2,1965,level_1,0.0,1985,2.8,2.1,1.4,3,29,13,5,1,3,0,4.0,0,0
JG05,PG06,RM_type_A,Y,2,1965,level_1,0.0,1985,2.8,2.4,7.1,3,28,7,9,17,5,0,6.4,0,0
JG05,PG06,RM_type_A,Y,2,1976,level_1,1.1,1995,2.8,2.3,1.4,2,22,8,7,6,6,0,7.4,20,0
JG05,PG06,RM_type_A,Y,2,1966,level_1,0.0,1985,2.8,2.3,9.1,2,28,9,7,1,3,0,10.0,20,1
JG04,PG04,RM_type_A,Y,2,1969,level_1,0.0,1987,2.8,2.2,8.7,4,28,13,8,1,3,0,8.9,20,0
JG05,PG06,RM_type_A,Y,2,1965,level_1,1.5,1984,2.8,2.8,7.1,3,28,9,8,2,7,0,8.0,0,1
JG05,PG06,RM_type_A,Y,2,1964,level_1,0.0,1983,2.8,2.8,1.2,3,31,7,7,2,0,0,8.2,0,0
JG05,PG06,RM_type_A,Y,1,1967,level_1,0.0,1985,2.8,2.8,7.1,4,30,12,8,3,2,0,7.5,0,0
JG04,PG04,RM_type_A,Y,2,1976,level_1,0.0,1995,2.8,2.1,0.0,2,23,8,9,2,0,0,4.6,0,0
JG05,PG06,RM_type_A,Y,1,1968,level_1,0.0,1987,2.8,10.0,1.7,5,29,6,5,1,1,0,7.1,0,0
JG05,PG06,RM_type_A,Y,2,1965,level_1,1.6,1985,2.8,2.8,1.2,4,31,12,7,2,0,0,7.1,0,1
